Cellid,x,y,gene,W,H,cX,cY,Aera
5313,1314,1976,CRTAC1,8,8,1317.2666666666667,1979.8,30
5322,5125,1979,CRTAC1,6,5,5126.846153846154,1981.2307692307693,13
5334,4827,1983,CRTAC1,6,5,4829.071428571428,1984.857142857143,14
5402,3612,2013,CRTAC1,11,9,3617.157894736842,2017.6315789473683,38
5426,3896,2035,CRTAC1,6,5,3897.5454545454545,2036.5454545454545,11
5444,4032,2041,CRTAC1,7,7,4034.0,2044.235294117647,17
5445,4064,2041,CRTAC1,6,7,4066.315789473684,2042.7894736842106,19
5456,4035,2049,CRTAC1,6,3,4037.923076923077,2049.6923076923076,13
5473,4029,2058,CRTAC1,7,6,4031.8695652173915,2060.521739130435,23
5481,1314,2063,CRTAC1,5,5,1315.6153846153845,2065.0,13
5486,1299,2064,CRTAC1,5,5,1301.4117647058824,2066.0,17
5489,2092,2065,CRTAC1,5,4,2093.8,2066.3333333333335,15
5491,5402,2066,CRTAC1,9,6,5406.0,2067.9615384615386,26
5495,5004,2069,CRTAC1,5,5,5006.285714285715,2070.9285714285716,14
5499,1312,2070,CRTAC1,8,5,1315.842105263158,2072.0,19
5500,2093,2070,CRTAC1,7,4,2095.785714285714,2071.3571428571427,14
5516,2762,2078,CRTAC1,4,5,2763.6923076923076,2080.153846153846,13
5541,2762,2089,CRTAC1,5,6,2763.7368421052633,2091.4736842105262,19
5546,3379,2092,CRTAC1,4,4,3380.5,2093.7,10
5565,3296,2101,CRTAC1,5,4,3297.909090909091,2103.0,11
5581,3925,2106,CRTAC1,4,4,3926.0,2107.5454545454545,11
5582,4747,2107,CRTAC1,26,26,4759.706692913386,2119.755905511811,508
5583,1372,2108,CRTAC1,5,3,1373.9,2109.3,10
5605,2115,2115,CRTAC1,6,3,2117.4,2115.8,10
5610,2110,2116,CRTAC1,4,4,2111.5454545454545,2117.7272727272725,11
5612,2994,2116,CRTAC1,4,7,2995.8333333333335,2119.0833333333335,12
5625,3350,2121,CRTAC1,7,4,3353.2,2123.0666666666666,15
5633,2116,2126,CRTAC1,9,6,2120.0,2128.4166666666665,24
5683,3529,2142,CRTAC1,7,4,3532.285714285714,2143.6428571428573,14
5712,2454,2167,CRTAC1,5,4,2456.0,2168.6,10
5713,2804,2166,CRTAC1,5,5,2806.6153846153848,2167.6923076923076,13
5738,185,2218,CRTAC1,7,6,187.2,2220.6666666666665,15
5741,1073,2246,CRTAC1,4,4,1074.8333333333333,2247.6666666666665,12
5745,1097,2253,CRTAC1,11,8,1102.4915254237287,2256.0508474576272,59
5765,740,2307,CRTAC1,9,10,744.1071428571429,2311.125,56
5770,5333,2314,CRTAC1,4,5,5334.454545454545,2315.6363636363635,11
