Cellid,x,y,gene,W,H,cX,cY,Aera
2235,2092,2123,ACAN,15,22,2098.96449704142,2133.757396449704,169
2236,2108,2123,ACAN,18,18,2116.774509803922,2131.892156862745,204
2241,2774,2127,ACAN,12,12,2780.8571428571427,2131.1428571428573,70
2242,3074,2127,ACAN,7,7,3077.315789473684,2130.2368421052633,38
2243,3336,2129,ACAN,11,11,3341.043956043956,2134.5824175824177,91
2245,2768,2136,ACAN,7,8,2770.4857142857145,2139.542857142857,35
2246,3219,2136,ACAN,12,11,3224.483146067416,2140.629213483146,89
2249,4237,2139,ACAN,15,11,4242.6875,2143.0625,80
2251,4397,2140,ACAN,8,14,4400.106382978724,2145.936170212766,47
2254,3408,2143,ACAN,23,21,3419.977564102564,2153.278846153846,312
2256,3529,2143,ACAN,10,10,3533.951612903226,2147.032258064516,62
2259,3497,2147,ACAN,11,8,3501.1190476190477,2150.5238095238096,42
2261,2773,2151,ACAN,8,11,2776.327272727273,2157.090909090909,55
2262,3986,2154,ACAN,8,10,3990.1428571428573,2159.1428571428573,49
2263,2347,2156,ACAN,14,11,2353.6019417475727,2160.9223300970875,103
2266,2533,2164,ACAN,12,10,2538.904109589041,2168.27397260274,73
2270,2448,2168,ACAN,13,14,2454.0,2174.2676056338028,71
2280,185,2218,ACAN,5,3,187.30769230769232,2219.0,13
2288,743,2309,ACAN,5,4,744.7058823529412,2310.294117647059,17
