Cellid,x,y,gene,W,H,cX,cY,Aera
3301,2917,1981,STC2,9,7,2921.1666666666665,1984.6333333333334,30
3309,1445,1982,STC2,10,9,1449.475,1985.425,40
3314,2583,1985,STC2,8,10,2586.4137931034484,1988.8620689655172,29
3319,1343,1990,STC2,7,7,1345.5675675675675,1993.2702702702702,37
3321,2744,1991,STC2,5,5,2746.190476190476,1993.047619047619,21
3336,2000,1999,STC2,18,17,2008.6514285714286,2008.4514285714286,175
3341,3281,2004,STC2,5,6,3282.9565217391305,2006.1304347826087,23
3347,2286,2009,STC2,7,6,2288.7419354838707,2011.3870967741937,31
3352,2811,2011,STC2,5,8,2812.5,2014.6363636363637,22
3354,3268,2011,STC2,11,9,3273.4117647058824,2014.6666666666667,51
3358,5173,2012,STC2,4,5,5174.857142857143,2013.7857142857142,14
3366,1713,2019,STC2,12,13,1718.020618556701,2024.3917525773195,97
3367,2587,2019,STC2,5,6,2588.9615384615386,2021.5,26
3374,1526,2025,STC2,4,4,1527.2727272727273,2026.6363636363637,11
3380,5196,2029,STC2,5,8,5198.105263157895,2032.0,19
3388,5901,2033,STC2,5,8,5903.333333333333,2036.5555555555557,27
3390,2102,2035,STC2,7,7,2105.0625,2038.3125,32
3393,4061,2035,STC2,8,10,4065.0714285714284,2039.452380952381,42
3396,4074,2037,STC2,10,10,4078.9545454545455,2042.3181818181818,44
3400,1946,2041,STC2,7,6,1949.1923076923076,2043.0,26
3402,4033,2040,STC2,9,8,4036.3513513513512,2043.6756756756756,37
3405,1115,2045,STC2,7,7,1117.8857142857144,2048.2571428571428,35
3407,2600,2045,STC2,4,5,2602.0,2046.909090909091,11
3424,4026,2053,STC2,10,10,4030.5254237288136,2057.9830508474574,59
3436,2089,2062,STC2,7,9,2092.1111111111113,2065.6296296296296,27
3439,2345,2065,STC2,11,13,2350.1375,2070.3625,80
3441,4390,2065,STC2,7,7,4392.973684210527,2067.9736842105262,38
3447,4539,2069,STC2,7,7,4541.783783783784,2071.7567567567567,37
3449,1692,2071,STC2,11,11,1696.4,2075.9,80
3450,2758,2070,STC2,14,32,2764.2727272727275,2084.3,220
3461,5503,2076,STC2,10,10,5507.377358490566,2080.9622641509436,53
3462,3114,2078,STC2,8,10,3117.714285714286,2082.404761904762,42
3485,5173,2091,STC2,5,6,5174.722222222223,2093.5555555555557,18
3498,4104,2096,STC2,6,5,4106.533333333334,2097.6666666666665,15
3499,4551,2096,STC2,6,4,4553.666666666667,2097.2,15
3505,1370,2101,STC2,8,8,1372.7428571428572,2103.8,35
3506,1382,2101,STC2,6,6,1384.421052631579,2103.157894736842,19
3518,4117,2105,STC2,4,6,4118.076923076923,2107.6923076923076,13
3519,4830,2104,STC2,6,7,4832.1,2107.45,20
3523,3915,2106,STC2,6,10,3916.8636363636365,2111.4545454545455,22
3524,3929,2107,STC2,4,7,3930.0714285714284,2109.9285714285716,14
3532,3011,2111,STC2,5,10,3012.6470588235293,2115.3529411764707,34
