Cellid,x,y,gene,W,H,cX,cY,Aera
5612,1757,837,CHI3L2,32,31,1772.9305949008499,851.8498583569406,706
5634,3040,836,CHI3L2,6,5,3043.0,838.0,16
5637,5731,837,CHI3L2,12,9,5735.864864864865,840.4864864864865,37
5655,2488,838,CHI3L2,7,7,2491.090909090909,841.7727272727273,22
5663,3663,838,CHI3L2,6,10,3665.277777777778,842.2222222222222,36
5673,2245,840,CHI3L2,7,6,2247.8,841.6,15
5685,2966,840,CHI3L2,6,6,2968.923076923077,842.5769230769231,26
5699,1259,842,CHI3L2,25,21,1271.100817438692,852.3514986376022,367
5700,1360,842,CHI3L2,20,25,1369.008797653959,854.3137829912024,341
5734,5929,842,CHI3L2,11,15,5933.45,848.98,100
5736,1634,844,CHI3L2,15,11,1642.0776699029127,848.747572815534,103
5759,4783,844,CHI3L2,4,6,4783.866666666667,846.2666666666667,15
5766,1986,846,CHI3L2,5,3,1987.8333333333333,847.0,12
5783,2492,846,CHI3L2,5,6,2494.0,848.1666666666666,12
5787,2511,847,CHI3L2,4,6,2512.6363636363635,849.9090909090909,11
5808,1857,848,CHI3L2,19,13,1866.2945205479452,854.1232876712329,146
5810,2376,849,CHI3L2,30,41,2389.879330943847,869.0621266427718,837
5824,2518,848,CHI3L2,4,5,2519.5,849.8,10
5869,2975,851,CHI3L2,12,21,2981.4242424242425,858.5050505050505,99
5880,5875,850,CHI3L2,14,15,5881.262626262626,857.8484848484849,99
5887,1904,853,CHI3L2,17,15,1912.4120879120878,860.0769230769231,182
5910,2775,853,CHI3L2,15,16,2782.9245283018868,860.4811320754717,106
5920,6015,853,CHI3L2,10,11,6019.666666666667,858.3137254901961,51
5938,2522,855,CHI3L2,5,5,2523.818181818182,856.8181818181819,11
5994,2968,857,CHI3L2,5,6,2969.777777777778,859.5,18
6009,1181,859,CHI3L2,7,6,1184.5652173913043,862.2173913043479,23
6013,2459,859,CHI3L2,6,5,2461.4,861.1,10
6032,4781,858,CHI3L2,7,8,4783.541666666667,861.7916666666666,24
6072,3709,860,CHI3L2,19,17,3718.4466019417478,867.3834951456311,206
6115,3821,863,CHI3L2,5,12,3822.814814814815,868.1851851851852,27
6116,4147,863,CHI3L2,8,4,4151.066666666667,864.2666666666667,15
6118,4789,863,CHI3L2,3,7,4790.083333333333,866.1666666666666,12
6153,5313,865,CHI3L2,5,5,5315.4,866.6666666666666,15
6197,5790,866,CHI3L2,13,11,5795.576271186441,870.9152542372881,59
6235,4064,868,CHI3L2,12,9,4070.190476190476,871.6507936507936,63
6237,4147,868,CHI3L2,6,5,4149.272727272727,869.8181818181819,11
6268,4714,871,CHI3L2,7,6,4716.045454545455,873.4545454545455,22
6272,5312,870,CHI3L2,3,8,5313.0,873.5333333333333,15
6277,1266,873,CHI3L2,40,27,1285.6822033898304,886.8375706214689,708
6305,3125,872,CHI3L2,18,23,3133.6258992805756,882.6546762589928,139
6339,3411,874,CHI3L2,14,14,3417.6132075471696,880.2641509433962,106
6405,2815,879,CHI3L2,8,9,2819.0,882.9142857142857,35
6407,4056,878,CHI3L2,15,11,4062.370786516854,883.0337078651686,89
6468,2046,884,CHI3L2,26,21,2057.7903225806454,893.5677419354839,310
6543,2725,889,CHI3L2,19,19,2733.658385093168,896.7639751552795,161
6622,1081,894,CHI3L2,14,12,1087.53,899.68,100
6643,3734,894,CHI3L2,19,21,3743.5245283018867,903.3924528301886,265
6659,2279,897,CHI3L2,11,11,2284.52,902.24,50
6681,1428,898,CHI3L2,21,18,1437.64453125,905.96875,256
6683,2266,898,CHI3L2,12,9,2272.116666666667,902.45,60
6705,5739,898,CHI3L2,12,16,5745.21875,906.1458333333334,96
6728,3313,900,CHI3L2,12,11,3318.875,904.775,80
6735,5762,901,CHI3L2,12,12,5767.65,906.1125,80
6796,3625,907,CHI3L2,16,17,3632.0546875,915.0390625,128
6801,5727,906,CHI3L2,8,3,5730.5,907.1,10
6805,2154,909,CHI3L2,17,15,2161.218309859155,916.2323943661971,142
6824,1224,910,CHI3L2,30,31,1237.8817034700317,925.7239747634069,634
6885,2058,915,CHI3L2,4,8,2059.5833333333335,918.3333333333334,12
6935,4808,917,CHI3L2,6,3,4810.538461538462,918.0,13
6942,1042,918,CHI3L2,7,6,1045.1304347826087,920.6521739130435,23
6947,2289,918,CHI3L2,14,12,2294.8076923076924,923.2692307692307,104
6972,1021,921,CHI3L2,13,15,1026.7983193277312,928.2941176470588,119
6991,5045,920,CHI3L2,7,8,5048.285714285715,923.8857142857142,35
7003,2492,923,CHI3L2,8,10,2496.054054054054,927.918918918919,37
7039,2889,924,CHI3L2,19,16,2898.3137254901962,931.7009803921569,204
7064,2968,926,CHI3L2,9,8,2971.62,929.0,50
7068,3134,927,CHI3L2,8,9,3137.3793103448274,932.3103448275862,29
7081,2708,929,CHI3L2,9,10,2712.6388888888887,933.5555555555555,36
7095,1354,931,CHI3L2,23,22,1365.7098591549295,941.2901408450704,355
7096,2194,930,CHI3L2,52,29,2218.9358208955223,942.6223880597015,670
7103,2702,930,CHI3L2,6,8,2704.285714285714,933.7142857142857,21
7104,2860,931,CHI3L2,12,13,2864.8153846153846,936.4615384615385,65
7108,3312,930,CHI3L2,5,7,3314.0555555555557,933.5555555555555,18
7109,3701,930,CHI3L2,4,4,3702.5,931.5,12
7110,5270,930,CHI3L2,11,8,5275.022222222222,933.5111111111111,45
7116,2820,932,CHI3L2,5,6,2821.7727272727275,934.6818181818181,22
7117,2953,932,CHI3L2,10,11,2958.672727272727,936.0545454545454,55
7119,3103,932,CHI3L2,17,14,3111.4210526315787,939.4511278195489,133
7126,1636,934,CHI3L2,33,28,1651.6762360446571,946.7735247208932,627
7132,1162,936,CHI3L2,16,16,1169.6606060606061,942.9757575757576,165
7135,1321,936,CHI3L2,29,25,1334.2716535433071,948.4862204724409,508
7145,1974,939,CHI3L2,32,31,1989.143063583815,954.3323699421966,692
7149,997,941,CHI3L2,6,5,999.3529411764706,942.5294117647059,17
7172,3222,944,CHI3L2,15,17,3229.7083333333335,951.3988095238095,168
7173,1136,946,CHI3L2,20,20,1146.0326086956522,955.7572463768116,276
7174,1218,946,CHI3L2,10,9,1221.5,950.4130434782609,46
7175,1390,946,CHI3L2,22,19,1400.0239726027398,955.5445205479452,292
7190,1169,955,CHI3L2,10,10,1173.2857142857142,959.7142857142857,77
7191,1292,955,CHI3L2,21,22,1302.3668831168832,966.1006493506494,308
7195,3171,955,CHI3L2,6,6,3174.125,957.3125,16
7200,2140,957,CHI3L2,23,21,2150.1401869158876,967.9252336448598,214
7204,5766,956,CHI3L2,4,8,5767.434782608696,959.5217391304348,23
7210,2396,958,CHI3L2,24,36,2406.9838383838382,977.5676767676767,495
7232,754,965,CHI3L2,26,29,767.1148936170213,979.3787234042553,470
7234,3790,965,CHI3L2,10,14,3793.896551724138,971.6206896551724,87
7236,5030,965,CHI3L2,5,4,5031.888888888889,966.3333333333334,18
7254,5768,969,CHI3L2,16,12,5775.2474226804125,975.5257731958762,97
7269,3421,973,CHI3L2,10,6,3426.5185185185187,975.9629629629629,27
7273,5473,973,CHI3L2,10,8,5477.962962962963,976.3518518518518,54
7287,5558,975,CHI3L2,12,14,5563.809523809524,980.8666666666667,105
7310,3999,979,CHI3L2,4,5,4000.8,981.5,10
7319,3352,980,CHI3L2,5,5,3353.5384615384614,981.5384615384615,13
