Cellid,x,y,gene,W,H,cX,cY,Aera
3338,3491,1320,MAX,1,1,3491.0,1320.0,1
3339,4466,1321,MAX,1,1,4466.0,1321.0,1
3340,4670,1321,MAX,1,1,4670.0,1321.0,1
3341,4674,1321,MAX,1,1,4674.0,1321.0,1
3342,4965,1320,MAX,1,1,4965.0,1320.0,1
3343,491,1323,MAX,1,1,491.0,1323.0,1
3344,854,1322,MAX,1,1,854.0,1322.0,1
3345,1761,1322,MAX,1,1,1761.0,1322.0,1
3346,1938,1322,MAX,1,1,1938.0,1322.0,1
3347,2643,1323,MAX,1,1,2643.0,1323.0,1
3348,3082,1323,MAX,1,1,3082.0,1323.0,1
3349,3130,1323,MAX,1,1,3130.0,1323.0,1
3350,4274,1322,MAX,1,1,4274.0,1322.0,1
3351,4278,1322,MAX,2,2,4278.666666666667,1322.3333333333333,3
3352,4417,1323,MAX,1,1,4417.0,1323.0,1
3353,4465,1323,MAX,2,1,4465.5,1323.0,2
3354,5011,1322,MAX,3,2,5012.0,1322.6,5
3355,158,1324,MAX,1,1,158.0,1324.0,1
3356,1413,1324,MAX,14,12,1420.0978260869565,1328.6630434782608,92
3357,1965,1324,MAX,1,1,1965.0,1324.0,1
3358,2862,1324,MAX,5,3,2864.1428571428573,1325.142857142857,7
3359,3081,1325,MAX,1,1,3081.0,1325.0,1
3360,4415,1324,MAX,1,1,4415.0,1324.0,1
3361,4462,1325,MAX,2,3,4462.25,1325.75,4
3362,4470,1324,MAX,5,3,4472.571428571428,1324.857142857143,7
3363,4670,1324,MAX,3,4,4670.714285714285,1325.2857142857142,7
3364,149,1326,MAX,1,1,149.0,1326.0,1
3365,151,1326,MAX,1,1,151.0,1326.0,1
3366,157,1326,MAX,8,5,160.05263157894737,1327.8947368421052,19
3367,486,1326,MAX,1,1,486.0,1326.0,1
3368,1237,1326,MAX,1,1,1237.0,1326.0,1
3369,1411,1327,MAX,1,2,1411.0,1327.5,2
3370,1552,1327,MAX,3,1,1553.0,1327.0,3
3371,1942,1327,MAX,2,1,1942.5,1327.0,2
3372,1947,1327,MAX,1,1,1947.0,1327.0,1
3373,1962,1326,MAX,1,1,1962.0,1326.0,1
3374,3078,1326,MAX,6,6,3080.470588235294,1329.1176470588234,17
3375,4464,1327,MAX,1,1,4464.0,1327.0,1
