Cellid,x,y,gene,W,H,cX,cY,Aera
2117,3509,862,MAX,1,1,3509.0,862.0,1
2118,4784,863,MAX,1,1,4784.0,863.0,1
2119,391,865,MAX,2,1,391.5,865.0,2
2120,1949,865,MAX,2,1,1949.5,865.0,2
2121,3073,865,MAX,1,1,3073.0,865.0,1
2122,3332,865,MAX,1,1,3332.0,865.0,1
2123,3510,864,MAX,1,1,3510.0,864.0,1
2124,3513,864,MAX,1,1,3513.0,864.0,1
2125,4785,864,MAX,19,17,4794.9672131147545,871.5901639344262,183
2126,4890,865,MAX,2,1,4890.5,865.0,2
2127,3128,867,MAX,57,25,3157.86,879.5111111111111,900
2128,3300,867,MAX,1,1,3300.0,867.0,1
2129,3306,866,MAX,5,3,3308.0,866.6666666666666,6
2130,3326,866,MAX,12,11,3331.0898876404494,871.2022471910112,89
2131,3363,867,MAX,1,1,3363.0,867.0,1
2132,3841,866,MAX,1,1,3841.0,866.0,1
2133,3833,867,MAX,20,20,3842.97265625,876.04296875,256
2134,3847,866,MAX,1,1,3847.0,866.0,1
2135,2528,868,MAX,21,20,2537.4517374517372,877.019305019305,259
2136,3298,868,MAX,1,1,3298.0,868.0,1
2137,3508,868,MAX,3,1,3509.0,868.0,3
2138,4784,868,MAX,1,1,4784.0,868.0,1
2139,224,871,MAX,22,21,234.53943217665616,880.788643533123,317
2140,515,871,MAX,1,1,515.0,871.0,1
2141,510,871,MAX,22,19,520.1115384615384,879.8923076923077,260
2142,1966,871,MAX,2,2,1966.3333333333333,871.6666666666666,3
2143,2356,870,MAX,26,18,2368.42071197411,878.8122977346278,309
2144,3302,870,MAX,1,1,3302.0,870.0,1
2145,3360,871,MAX,1,1,3360.0,871.0,1
2146,3389,871,MAX,1,1,3389.0,871.0,1
2147,4714,870,MAX,1,1,4714.0,870.0,1
2148,4721,871,MAX,1,1,4721.0,871.0,1
2149,1831,873,MAX,19,21,1839.8127090301002,883.5183946488295,299
2150,2042,873,MAX,1,1,2042.0,873.0,1
2151,3358,873,MAX,1,1,3358.0,873.0,1
2152,3530,872,MAX,1,1,3530.0,872.0,1
2153,3833,873,MAX,1,1,3833.0,873.0,1
2154,1939,874,MAX,1,2,1939.0,874.5,2
2155,2495,875,MAX,1,1,2495.0,875.0,1
2156,562,876,MAX,17,23,570.3891213389121,887.1338912133891,239
2157,3358,876,MAX,1,1,3358.0,876.0,1
2158,3496,877,MAX,1,1,3496.0,877.0,1
2159,3488,877,MAX,25,25,3499.7380352644836,888.6297229219143,397
2160,1664,879,MAX,1,1,1664.0,879.0,1
2161,2722,878,MAX,1,1,2722.0,878.0,1
2162,3357,879,MAX,2,3,3357.5,880.0,4
2163,3386,878,MAX,1,1,3386.0,878.0,1
2164,3586,879,MAX,1,1,3586.0,879.0,1
2165,4791,878,MAX,1,1,4791.0,878.0,1
2166,579,881,MAX,1,1,579.0,881.0,1
2167,2558,881,MAX,1,1,2558.0,881.0,1
2168,2733,880,MAX,1,1,2733.0,880.0,1
2169,3578,881,MAX,15,16,3586.08125,887.35625,160
2170,4799,881,MAX,3,3,4800.25,882.0,4
2171,273,883,MAX,9,9,276.91803278688525,887.5245901639345,61
2172,2058,883,MAX,13,13,2064.107843137255,889.6862745098039,102
2173,2382,882,MAX,1,1,2382.0,882.0,1
2174,2547,883,MAX,1,1,2547.0,883.0,1
2175,246,884,MAX,1,1,246.0,884.0,1
2176,2545,884,MAX,1,2,2545.0,884.5,2
2177,4823,884,MAX,15,14,4829.104347826087,890.304347826087,115
2178,1655,887,MAX,1,1,1655.0,887.0,1
2179,1780,887,MAX,1,1,1780.0,887.0,1
2180,1903,886,MAX,1,1,1903.0,886.0,1
2181,2037,886,MAX,1,1,2037.0,886.0,1
2182,2368,887,MAX,1,1,2368.0,887.0,1
2183,2544,887,MAX,1,1,2544.0,887.0,1
2184,2547,887,MAX,1,1,2547.0,887.0,1
2185,3385,886,MAX,1,1,3385.0,886.0,1
2186,579,889,MAX,1,1,579.0,889.0,1
2187,1647,889,MAX,1,1,1647.0,889.0,1
2188,1962,888,MAX,5,6,1964.1739130434783,890.4347826086956,23
2189,2542,888,MAX,1,1,2542.0,888.0,1
2190,2542,889,MAX,26,20,2552.750809061489,898.0679611650486,309
2191,2849,888,MAX,1,1,2849.0,888.0,1
2192,2025,890,MAX,18,18,2033.6681614349775,899.0941704035874,223
