,Cellid,X,Y,W,H,cX,cY,Aera
1920,1920,16122,2300,2,2,16122.5,2300.5,4
1921,1921,15847,2302,1,2,15847.0,2302.5,2
1922,1922,16085,2302,1,1,16085.0,2302.0,1
1923,1923,16100,2303,1,1,16100.0,2303.0,1
1924,1924,16112,2302,2,2,16112.5,2302.5,4
1925,1925,16136,2303,2,1,16136.5,2303.0,2
1926,1926,20368,2303,2,2,20368.5,2303.5,2
1927,1927,16114,2305,3,4,16115.0,2306.4,5
1928,1928,16119,2304,1,1,16119.0,2304.0,1
1929,1929,16126,2304,2,3,16126.6,2304.8,5
1930,1930,18277,2304,1,1,18277.0,2304.0,1
1931,1931,15839,2307,1,1,15839.0,2307.0,1
1932,1932,16110,2309,25,22,16122.48523206751,2318.1139240506327,237
1933,1933,16119,2308,1,1,16119.0,2308.0,1
1934,1934,16130,2310,2,2,16130.333333333334,2310.6666666666665,3
1935,1935,16135,2311,1,1,16135.0,2311.0,1
1936,1936,20368,2311,2,2,20368.5,2311.5,2
1937,1937,15821,2313,2,2,15821.333333333334,2313.3333333333335,3
1938,1938,16133,2312,1,1,16133.0,2312.0,1
1939,1939,16207,2312,1,1,16207.0,2312.0,1
1940,1940,18278,2312,1,1,18278.0,2312.0,1
1941,1941,16200,2314,1,1,16200.0,2314.0,1
1942,1942,16206,2315,1,1,16206.0,2315.0,1
1943,1943,16216,2315,2,1,16216.5,2315.0,2
1944,1944,16220,2314,1,1,16220.0,2314.0,1
1945,1945,16223,2314,1,1,16223.0,2314.0,1
1946,1946,18278,2314,1,1,18278.0,2314.0,1
1947,1947,18278,2316,1,1,18278.0,2316.0,1
1948,1948,16108,2319,1,1,16108.0,2319.0,1
1949,1949,16135,2319,1,1,16135.0,2319.0,1
1950,1950,16204,2318,2,2,16204.5,2318.5,4
1951,1951,16217,2319,1,1,16217.0,2319.0,1
1952,1952,20376,2320,1,1,20376.0,2320.0,1
1953,1953,16798,2322,2,2,16798.5,2322.5,4
1954,1954,18278,2322,1,1,18278.0,2322.0,1
1955,1955,20376,2323,1,1,20376.0,2323.0,1
1956,1956,16132,2325,1,1,16132.0,2325.0,1
1957,1957,16115,2326,1,1,16115.0,2326.0,1
1958,1958,16232,2328,3,3,16233.4,2329.4,5
1959,1959,16236,2328,1,1,16236.0,2328.0,1
1960,1960,16760,2329,41,36,16782.33950617284,2345.033950617284,972
1961,1961,16790,2328,1,1,16790.0,2328.0,1
1962,1962,16796,2329,1,1,16796.0,2329.0,1
1963,1963,18277,2328,1,1,18277.0,2328.0,1
1964,1964,16130,2330,1,1,16130.0,2330.0,1
1965,1965,16799,2330,1,1,16799.0,2330.0,1
1966,1966,16127,2332,2,1,16127.5,2332.0,2
1967,1967,16130,2333,1,1,16130.0,2333.0,1
1968,1968,16232,2332,1,1,16232.0,2332.0,1
1969,1969,18278,2333,2,1,18278.5,2333.0,2
1970,1970,16133,2335,1,1,16133.0,2335.0,1
1971,1971,16135,2335,1,1,16135.0,2335.0,1
1972,1972,16238,2334,1,1,16238.0,2334.0,1
1973,1973,16758,2334,1,2,16758.0,2334.5,2
1974,1974,16107,2336,5,6,16108.92857142857,2339.0714285714284,14
1975,1975,17752,2336,1,1,17752.0,2336.0,1
1976,1976,17757,2341,2,2,17757.333333333332,2341.3333333333335,3
1977,1977,16105,2342,1,1,16105.0,2342.0,1
1978,1978,16111,2343,1,1,16111.0,2343.0,1
1979,1979,18279,2343,1,1,18279.0,2343.0,1
1980,1980,19102,2342,50,50,19126.336347197106,2366.071729957806,1659
1981,1981,16138,2344,1,1,16138.0,2344.0,1
1982,1982,16315,2345,1,1,16315.0,2345.0,1
1983,1983,16324,2344,1,1,16324.0,2344.0,1
1984,1984,16330,2345,1,1,16330.0,2345.0,1
1985,1985,16333,2344,1,1,16333.0,2344.0,1
1986,1986,16333,2345,15,19,16340.407216494845,2354.0,194
1987,1987,16350,2345,1,1,16350.0,2345.0,1
1988,1988,16764,2345,1,1,16764.0,2345.0,1
1989,1989,18240,2345,1,1,18240.0,2345.0,1
1990,1990,18241,2347,4,4,18242.5,2348.5,12
1991,1991,18266,2346,2,2,18266.5,2346.5,4
1992,1992,16315,2348,9,15,16319.3908045977,2355.0919540229884,87
1993,1993,16760,2349,1,1,16760.0,2349.0,1
1994,1994,18249,2349,1,1,18249.0,2349.0,1
1995,1995,16136,2350,3,4,16137.09090909091,2351.6363636363635,11
1996,1996,16349,2351,1,1,16349.0,2351.0,1
1997,1997,18252,2350,2,2,18252.5,2350.5,4
1998,1998,18262,2350,1,1,18262.0,2350.0,1
1999,1999,16141,2352,1,1,16141.0,2352.0,1
2000,2000,16313,2352,1,1,16313.0,2352.0,1
2001,2001,16326,2353,1,1,16326.0,2353.0,1
2002,2002,16707,2352,2,2,16707.666666666668,2352.6666666666665,3
2003,2003,18106,2352,1,1,18106.0,2352.0,1
2004,2004,18117,2352,1,1,18117.0,2352.0,1
2005,2005,18125,2352,1,1,18125.0,2352.0,1
2006,2006,16142,2354,1,1,16142.0,2354.0,1
2007,2007,16350,2354,1,2,16350.0,2354.5,2
2008,2008,16710,2354,8,7,16713.516129032258,2357.4193548387098,31
2009,2009,17765,2354,2,2,17765.5,2354.5,4
2010,2010,18119,2354,1,1,18119.0,2354.0,1
2011,2011,16325,2356,1,1,16325.0,2356.0,1
2012,2012,16330,2357,1,1,16330.0,2357.0,1
2013,2013,16718,2356,1,1,16718.0,2356.0,1
2014,2014,16772,2356,2,2,16772.5,2356.5,4
2015,2015,18096,2356,44,40,18114.838157894737,2373.238157894737,760
2016,2016,16141,2358,1,1,16141.0,2358.0,1
2017,2017,16706,2359,1,1,16706.0,2359.0,1
2018,2018,16719,2359,1,1,16719.0,2359.0,1
2019,2019,16769,2359,2,1,16769.5,2359.0,2
2020,2020,16136,2360,3,2,16137.2,2360.4,5
2021,2021,16312,2361,1,1,16312.0,2361.0,1
2022,2022,16327,2361,1,1,16327.0,2361.0,1
2023,2023,16331,2360,1,1,16331.0,2360.0,1
2024,2024,16717,2360,10,10,16721.848484848484,2365.5454545454545,66
2025,2025,18097,2360,1,1,18097.0,2360.0,1
2026,2026,18140,2360,1,1,18140.0,2360.0,1
2027,2027,16332,2363,1,1,16332.0,2363.0,1
2028,2028,16335,2363,1,1,16335.0,2363.0,1
2029,2029,16716,2362,1,1,16716.0,2362.0,1
2030,2030,16727,2362,1,1,16727.0,2362.0,1
2031,2031,18100,2363,1,1,18100.0,2363.0,1
2032,2032,16329,2364,1,1,16329.0,2364.0,1
2033,2033,16342,2364,2,2,16342.5,2364.5,2
2034,2034,16716,2365,1,1,16716.0,2365.0,1
2035,2035,16780,2365,1,1,16780.0,2365.0,1
2036,2036,16784,2365,1,1,16784.0,2365.0,1
2037,2037,16787,2365,1,1,16787.0,2365.0,1
2038,2038,18142,2364,2,2,18142.5,2364.5,4
2039,2039,16312,2367,1,1,16312.0,2367.0,1
2040,2040,16322,2367,1,1,16322.0,2367.0,1
2041,2041,16329,2367,1,1,16329.0,2367.0,1
2042,2042,16336,2367,1,1,16336.0,2367.0,1
2043,2043,16340,2366,1,1,16340.0,2366.0,1
2044,2044,16343,2367,1,1,16343.0,2367.0,1
2045,2045,16347,2367,1,1,16347.0,2367.0,1
2046,2046,16712,2367,2,2,16712.5,2367.5,2
2047,2047,16778,2367,2,1,16778.5,2367.0,2
2048,2048,16799,2367,1,1,16799.0,2367.0,1
2049,2049,18122,2369,1,1,18122.0,2369.0,1
2050,2050,16721,2371,1,1,16721.0,2371.0,1
2051,2051,18120,2370,1,1,18120.0,2370.0,1
2052,2052,18140,2370,2,1,18140.5,2370.0,2
2053,2053,16727,2373,1,1,16727.0,2373.0,1
2054,2054,18118,2372,1,3,18118.0,2373.0,3
2055,2055,18120,2372,2,3,18120.666666666668,2373.0,3
2056,2056,16719,2374,1,1,16719.0,2374.0,1
2057,2057,19150,2377,2,2,19150.5,2377.5,2
2058,2058,16759,2379,1,1,16759.0,2379.0,1
2059,2059,18110,2381,1,1,18110.0,2381.0,1
2060,2060,18120,2380,1,1,18120.0,2380.0,1
2061,2061,16757,2382,1,2,16757.0,2382.5,2
2062,2062,18110,2383,1,1,18110.0,2383.0,1
2063,2063,18121,2383,1,1,18121.0,2383.0,1
2064,2064,18123,2383,2,1,18123.5,2383.0,2
2065,2065,19106,2382,2,2,19106.5,2382.5,4
2066,2066,19144,2383,1,1,19144.0,2383.0,1
2067,2067,19149,2382,1,1,19149.0,2382.0,1
2068,2068,19151,2383,1,1,19151.0,2383.0,1
2069,2069,16728,2384,1,1,16728.0,2384.0,1
2070,2070,16730,2385,2,1,16730.5,2385.0,2
2071,2071,16768,2385,1,2,16768.0,2385.5,2
2072,2072,16770,2385,1,1,16770.0,2385.0,1
2073,2073,16775,2385,1,2,16775.0,2385.5,2
2074,2074,17504,2384,2,2,17504.5,2384.5,4
2075,2075,17508,2384,2,2,17508.5,2384.5,4
2076,2076,17518,2385,1,1,17518.0,2385.0,1
2077,2077,17513,2385,33,27,17528.477099236643,2398.267175572519,524
2078,2078,18113,2384,1,1,18113.0,2384.0,1
2079,2079,18117,2384,1,1,18117.0,2384.0,1
2080,2080,19416,2384,2,2,19416.5,2384.5,4
2081,2081,16734,2386,1,1,16734.0,2386.0,1
2082,2082,17514,2387,1,1,17514.0,2387.0,1
2083,2083,17533,2386,1,1,17533.0,2386.0,1
2084,2084,17535,2386,1,1,17535.0,2386.0,1
2085,2085,17538,2386,1,1,17538.0,2386.0,1
2086,2086,16730,2388,1,1,16730.0,2388.0,1
2087,2087,16771,2389,1,2,16771.0,2389.5,2
2088,2088,18134,2389,1,1,18134.0,2389.0,1
2089,2089,19113,2389,1,1,19113.0,2389.0,1
2090,2090,19141,2389,1,1,19141.0,2389.0,1
2091,2091,16769,2390,1,1,16769.0,2390.0,1
2092,2092,18115,2391,1,3,18115.0,2392.0,3
2093,2093,19133,2391,1,1,19133.0,2391.0,1
2094,2094,19137,2391,1,1,19137.0,2391.0,1
2095,2095,16097,2392,2,1,16097.5,2392.0,2
2096,2096,19404,2392,1,1,19404.0,2392.0,1
2097,2097,19392,2392,55,55,19419.037391700866,2419.793433652531,2193
2098,2098,19424,2393,2,1,19424.5,2393.0,2
2099,2099,19428,2392,1,1,19428.0,2392.0,1
2100,2100,19433,2392,1,1,19433.0,2392.0,1
2101,2101,19435,2393,1,1,19435.0,2393.0,1
2102,2102,17547,2395,1,1,17547.0,2395.0,1
2103,2103,17550,2394,1,2,17550.0,2394.5,2
2104,2104,18101,2395,1,1,18101.0,2395.0,1
2105,2105,18113,2395,1,1,18113.0,2395.0,1
2106,2106,19435,2395,1,1,19435.0,2395.0,1
2107,2107,19437,2394,1,1,19437.0,2394.0,1
2108,2108,16100,2398,4,4,16101.5,2399.5,16
2109,2109,18105,2399,1,1,18105.0,2399.0,1
2110,2110,18111,2398,1,1,18111.0,2398.0,1
2111,2111,17512,2400,1,1,17512.0,2400.0,1
2112,2112,17616,2400,1,2,17616.0,2400.5,2
2113,2113,17621,2400,1,1,17621.0,2400.0,1
2114,2114,18737,2400,1,1,18737.0,2400.0,1
2115,2115,19392,2400,1,1,19392.0,2400.0,1
2116,2116,19398,2400,1,1,19398.0,2400.0,1
2117,2117,19441,2401,1,1,19441.0,2401.0,1
2118,2118,19460,2401,28,37,19473.5,2421.743718592965,398
2119,2119,18735,2402,35,43,18750.92885375494,2423.7065217391305,1012
2120,2120,19465,2403,2,1,19465.5,2403.0,2
2121,2121,16102,2404,2,2,16102.5,2404.5,2
2122,2122,17515,2405,1,1,17515.0,2405.0,1
2123,2123,17620,2404,1,1,17620.0,2404.0,1
2124,2124,18757,2405,2,2,18757.5,2405.5,2
2125,2125,19440,2404,2,1,19440.5,2404.0,2
2126,2126,19481,2405,2,1,19481.5,2405.0,2
2127,2127,16099,2407,1,1,16099.0,2407.0,1
2128,2128,16453,2407,4,4,16454.5,2408.5,12
2129,2129,17617,2406,3,2,17618.0,2406.5,6
2130,2130,17622,2406,1,1,17622.0,2406.0,1
2131,2131,19443,2407,1,1,19443.0,2407.0,1
2132,2132,16449,2409,1,1,16449.0,2409.0,1
2133,2133,17458,2409,1,1,17458.0,2409.0,1
2134,2134,17460,2409,2,2,17460.5,2409.5,2
2135,2135,17462,2408,1,1,17462.0,2408.0,1
2136,2136,17487,2408,1,1,17487.0,2408.0,1
2137,2137,17521,2408,1,1,17521.0,2408.0,1
2138,2138,18764,2408,1,1,18764.0,2408.0,1
2139,2139,19461,2409,1,1,19461.0,2409.0,1
2140,2140,19463,2408,1,1,19463.0,2408.0,1
2141,2141,19485,2409,1,1,19485.0,2409.0,1
2142,2142,19487,2409,1,1,19487.0,2409.0,1
2143,2143,17448,2411,47,49,17469.74287607687,2433.115970841617,1509
2144,2144,17477,2410,1,1,17477.0,2410.0,1
2145,2145,18763,2411,1,1,18763.0,2411.0,1
2146,2146,19447,2411,1,1,19447.0,2411.0,1
2147,2147,19459,2410,1,1,19459.0,2410.0,1
2148,2148,17487,2413,1,1,17487.0,2413.0,1
2149,2149,19459,2412,1,1,19459.0,2412.0,1
2150,2150,16455,2414,1,1,16455.0,2414.0,1
2151,2151,17529,2415,1,1,17529.0,2415.0,1
2152,2152,17450,2416,1,1,17450.0,2416.0,1
2153,2153,18688,2417,2,3,18688.4,2418.2,5
2154,2154,18682,2416,40,31,18701.159375,2430.5953125,640
2155,2155,18711,2416,1,1,18711.0,2416.0,1
2156,2156,19447,2417,1,1,19447.0,2417.0,1
2157,2157,19456,2416,2,2,19456.5,2416.5,4
2158,2158,16097,2418,1,1,16097.0,2418.0,1
2159,2159,16103,2419,1,1,16103.0,2419.0,1
2160,2160,16097,2421,1,1,16097.0,2421.0,1
2161,2161,17449,2421,1,1,17449.0,2421.0,1
2162,2162,16096,2423,2,1,16096.5,2423.0,2
2163,2163,16100,2422,1,1,16100.0,2422.0,1
2164,2164,16103,2423,1,1,16103.0,2423.0,1
2165,2165,17494,2423,2,2,17494.5,2423.5,2
2166,2166,19458,2425,1,1,19458.0,2425.0,1
2167,2167,17530,2426,1,1,17530.0,2426.0,1
2168,2168,17532,2427,2,3,17532.4,2428.2,5
2169,2169,19482,2429,2,2,19482.5,2429.5,2
2170,2170,17528,2431,1,1,17528.0,2431.0,1
2171,2171,17530,2431,1,1,17530.0,2431.0,1
2172,2172,19456,2431,1,1,19456.0,2431.0,1
2173,2173,15449,2432,1,1,15449.0,2432.0,1
2174,2174,15454,2432,2,2,15454.666666666666,2432.3333333333335,3
2175,2175,19392,2433,1,1,19392.0,2433.0,1
2176,2176,19447,2432,1,1,19447.0,2432.0,1
2177,2177,19464,2433,1,1,19464.0,2433.0,1
2178,2178,18692,2435,1,1,18692.0,2435.0,1
2179,2179,18724,2436,1,1,18724.0,2436.0,1
2180,2180,19447,2437,1,1,19447.0,2437.0,1
2181,2181,15438,2438,40,61,15458.519607843138,2464.4439775910364,1428
2182,2182,18704,2439,1,1,18704.0,2439.0,1
2183,2183,19392,2438,2,2,19392.5,2438.5,4
2184,2184,19468,2439,1,1,19468.0,2439.0,1
2185,2185,16264,2440,2,1,16264.5,2440.0,2
2186,2186,18766,2440,1,1,18766.0,2440.0,1
2187,2187,15465,2443,1,1,15465.0,2443.0,1
2188,2188,16266,2442,1,1,16266.0,2442.0,1
2189,2189,16269,2443,1,1,16269.0,2443.0,1
2190,2190,18680,2442,1,1,18680.0,2442.0,1
2191,2191,18706,2442,1,1,18706.0,2442.0,1
2192,2192,18764,2442,1,2,18764.0,2442.5,2
2193,2193,15440,2445,1,1,15440.0,2445.0,1
2194,2194,16265,2445,1,1,16265.0,2445.0,1
2195,2195,17480,2445,1,1,17480.0,2445.0,1
2196,2196,18694,2444,12,6,18699.8125,2446.53125,32
2197,2197,18706,2445,1,1,18706.0,2445.0,1
2198,2198,18762,2444,1,1,18762.0,2444.0,1
2199,2199,19402,2445,1,1,19402.0,2445.0,1
2200,2200,19409,2444,1,1,19409.0,2444.0,1
2201,2201,15470,2447,1,1,15470.0,2447.0,1
2202,2202,16271,2447,1,1,16271.0,2447.0,1
2203,2203,17495,2447,1,1,17495.0,2447.0,1
2204,2204,17502,2446,2,2,17502.5,2446.5,4
2205,2205,18683,2447,1,1,18683.0,2447.0,1
2206,2206,18708,2446,1,1,18708.0,2446.0,1
2207,2207,18758,2446,1,1,18758.0,2446.0,1
2208,2208,19410,2447,1,1,19410.0,2447.0,1
2209,2209,19422,2447,1,1,19422.0,2447.0,1
2210,2210,15438,2448,1,1,15438.0,2448.0,1
2211,2211,15473,2448,1,1,15473.0,2448.0,1
2212,2212,17483,2448,1,1,17483.0,2448.0,1
2213,2213,15477,2450,1,1,15477.0,2450.0,1
2214,2214,18699,2451,1,1,18699.0,2451.0,1
2215,2215,17449,2452,1,1,17449.0,2452.0,1
2216,2216,17483,2453,1,1,17483.0,2453.0,1
2217,2217,17467,2454,3,4,17468.333333333332,2455.4444444444443,9
2218,2218,15201,2456,2,2,15201.5,2456.5,2
2219,2219,15209,2456,1,1,15209.0,2456.0,1
2220,2220,15212,2456,1,1,15212.0,2456.0,1
2221,2221,15435,2457,2,1,15435.5,2457.0,2
2222,2222,16268,2457,1,1,16268.0,2457.0,1
2223,2223,16271,2457,3,1,16272.0,2457.0,3
2224,2224,16276,2456,1,1,16276.0,2456.0,1
2225,2225,15208,2459,1,1,15208.0,2459.0,1
2226,2226,15211,2459,2,1,15211.5,2459.0,2
2227,2227,15479,2458,1,1,15479.0,2458.0,1
2228,2228,16276,2458,1,1,16276.0,2458.0,1
2229,2229,15198,2460,22,21,15208.293233082706,2469.56015037594,266
2230,2230,16271,2460,3,2,16272.0,2460.6666666666665,3
2231,2231,16275,2460,1,1,16275.0,2460.0,1
2232,2232,17459,2461,1,2,17459.0,2461.5,2
2233,2233,16256,2463,1,2,16256.0,2463.5,2
2234,2234,16258,2462,4,4,16259.4,2463.6,15
2235,2235,17462,2463,2,3,17462.5,2464.0,4
2236,2236,17468,2462,1,1,17468.0,2462.0,1
2237,2237,15197,2464,1,1,15197.0,2464.0,1
2238,2238,16264,2464,1,1,16264.0,2464.0,1
2239,2239,16272,2465,2,3,16272.666666666666,2466.0,3
2240,2240,17453,2464,1,1,17453.0,2464.0,1
2241,2241,17454,2465,20,12,17462.982300884956,2470.6814159292035,113
2242,2242,17465,2464,1,1,17465.0,2464.0,1
2243,2243,17476,2464,2,2,17476.5,2464.5,2
2244,2244,17736,2464,2,2,17736.5,2464.5,4
2245,2245,18834,2464,3,2,18834.8,2464.4,5
2246,2246,18832,2464,19,18,18839.25,2470.6111111111113,108
2247,2247,18845,2464,1,1,18845.0,2464.0,1
2248,2248,16269,2466,2,1,16269.5,2466.0,2
2249,2249,16274,2467,5,5,16276.315789473685,2469.0526315789475,19
2250,2250,17728,2467,11,8,17733.893617021276,2470.872340425532,47
2251,2251,16267,2468,1,1,16267.0,2468.0,1
2252,2252,17452,2469,1,1,17452.0,2469.0,1
2253,2253,17728,2468,1,1,17728.0,2468.0,1
2254,2254,18851,2468,1,1,18851.0,2468.0,1
2255,2255,15219,2471,1,1,15219.0,2471.0,1
2256,2256,16261,2471,1,1,16261.0,2471.0,1
2257,2257,17449,2470,1,1,17449.0,2470.0,1
2258,2258,17452,2471,1,1,17452.0,2471.0,1
2259,2259,17742,2470,1,1,17742.0,2470.0,1
2260,2260,18841,2471,1,1,18841.0,2471.0,1
2261,2261,17741,2472,1,1,17741.0,2472.0,1
2262,2262,18853,2472,1,1,18853.0,2472.0,1
2263,2263,17467,2475,1,1,17467.0,2475.0,1
2264,2264,15214,2476,1,1,15214.0,2476.0,1
2265,2265,17469,2477,1,1,17469.0,2477.0,1
2266,2266,17480,2477,2,2,17480.5,2477.5,4
2267,2267,17736,2477,1,1,17736.0,2477.0,1
2268,2268,15210,2478,3,2,15211.0,2478.75,4
2269,2269,15214,2478,2,2,15214.5,2478.5,4
2270,2270,17459,2478,3,2,17460.0,2478.3333333333335,3
2271,2271,17471,2479,1,1,17471.0,2479.0,1
2272,2272,17484,2478,1,1,17484.0,2478.0,1
2273,2273,18838,2479,1,1,18838.0,2479.0,1
2274,2274,15201,2480,1,1,15201.0,2480.0,1
2275,2275,15479,2480,1,1,15479.0,2480.0,1
2276,2276,18837,2481,1,1,18837.0,2481.0,1
2277,2277,18871,2480,1,1,18871.0,2480.0,1
2278,2278,15204,2483,1,1,15204.0,2483.0,1
2279,2279,15479,2482,1,2,15479.0,2482.5,2
2280,2280,18833,2485,1,2,18833.0,2485.5,2
2281,2281,18836,2484,1,1,18836.0,2484.0,1
2282,2282,18861,2484,10,5,18864.3,2486.45,20
2283,2283,18836,2487,1,1,18836.0,2487.0,1
2284,2284,15456,2489,1,1,15456.0,2489.0,1
2285,2285,18878,2488,4,2,18879.5,2488.25,4
2286,2286,18867,2490,1,1,18867.0,2490.0,1
2287,2287,18857,2490,42,46,18876.15027977618,2511.9136690647483,1251
2288,2288,18886,2490,1,1,18886.0,2490.0,1
2289,2289,19565,2491,1,1,19565.0,2491.0,1
2290,2290,19563,2494,2,2,19563.666666666668,2494.3333333333335,3
2291,2291,15460,2496,2,2,15460.5,2496.5,4
2292,2292,18862,2496,1,1,18862.0,2496.0,1
2293,2293,18898,2496,1,1,18898.0,2496.0,1
2294,2294,15464,2500,1,1,15464.0,2500.0,1
2295,2295,15467,2501,1,1,15467.0,2501.0,1
2296,2296,18886,2501,1,1,18886.0,2501.0,1
2297,2297,15594,2505,1,1,15594.0,2505.0,1
2298,2298,15599,2505,1,1,15599.0,2505.0,1
2299,2299,16805,2504,1,1,16805.0,2504.0,1
2300,2300,16818,2504,1,1,16818.0,2504.0,1
2301,2301,18901,2504,1,1,18901.0,2504.0,1
2302,2302,18856,2506,1,1,18856.0,2506.0,1
2303,2303,18899,2506,1,1,18899.0,2506.0,1
2304,2304,15580,2509,25,40,15591.708117443868,2528.224525043178,579
2305,2305,16809,2508,1,1,16809.0,2508.0,1
2306,2306,18899,2509,1,1,18899.0,2509.0,1
2307,2307,16794,2510,41,33,16812.164313222078,2524.4531450577665,779
2308,2308,18903,2511,1,1,18903.0,2511.0,1
2309,2309,16792,2512,1,1,16792.0,2512.0,1
2310,2310,16828,2512,1,1,16828.0,2512.0,1
2311,2311,16831,2512,1,1,16831.0,2512.0,1
2312,2312,17773,2512,3,2,17774.0,2512.3333333333335,3
2313,2313,18856,2515,1,1,18856.0,2515.0,1
2314,2314,16111,2516,1,1,16111.0,2516.0,1
2315,2315,17769,2517,4,4,17770.5,2518.714285714286,14
2316,2316,17774,2517,1,1,17774.0,2517.0,1
2317,2317,16104,2518,2,2,16104.666666666666,2518.3333333333335,3
2318,2318,17764,2518,2,4,17764.5,2519.5,8
2319,2319,17774,2520,1,1,17774.0,2520.0,1
2320,2320,17768,2522,1,1,17768.0,2522.0,1
2321,2321,16921,2524,1,1,16921.0,2524.0,1
2322,2322,16924,2524,1,1,16924.0,2524.0,1
2323,2323,17773,2524,1,1,17773.0,2524.0,1
2324,2324,18889,2525,2,2,18889.5,2525.5,2
2325,2325,18893,2525,1,1,18893.0,2525.0,1
2326,2326,16793,2527,1,1,16793.0,2527.0,1
2327,2327,16915,2527,13,15,16921.028169014084,2533.4718309859154,142
2328,2328,16927,2527,1,1,16927.0,2527.0,1
2329,2329,17768,2527,1,1,17768.0,2527.0,1
2330,2330,17770,2527,1,1,17770.0,2527.0,1
2331,2331,15303,2529,1,1,15303.0,2529.0,1
2332,2332,15581,2528,1,1,15581.0,2528.0,1
2333,2333,15606,2528,2,1,15606.5,2528.0,2
2334,2334,18860,2529,1,1,18860.0,2529.0,1
2335,2335,16823,2530,1,1,16823.0,2530.0,1
2336,2336,16912,2531,1,1,16912.0,2531.0,1
2337,2337,18862,2531,2,1,18862.5,2531.0,2
2338,2338,15606,2533,1,1,15606.0,2533.0,1
2339,2339,16822,2533,1,1,16822.0,2533.0,1
2340,2340,16830,2532,2,1,16830.5,2532.0,2
2341,2341,18859,2532,1,1,18859.0,2532.0,1
2342,2342,18864,2533,1,1,18864.0,2533.0,1
2343,2343,15291,2535,42,40,15310.389294403893,2552.609489051095,822
2344,2344,15605,2535,1,1,15605.0,2535.0,1
2345,2345,16828,2535,1,1,16828.0,2535.0,1
2346,2346,16912,2534,2,2,16912.5,2534.5,4
2347,2347,18867,2534,1,1,18867.0,2534.0,1
2348,2348,18883,2534,1,1,18883.0,2534.0,1
2349,2349,15292,2537,1,1,15292.0,2537.0,1
2350,2350,15316,2536,1,1,15316.0,2536.0,1
2351,2351,15576,2537,1,1,15576.0,2537.0,1
2352,2352,18906,2537,23,32,18918.738983050847,2550.8,295
2353,2353,18923,2537,1,1,18923.0,2537.0,1
2354,2354,15316,2539,1,1,15316.0,2539.0,1
2355,2355,15578,2541,1,1,15578.0,2541.0,1
2356,2356,15580,2540,1,1,15580.0,2540.0,1
2357,2357,16793,2540,1,1,16793.0,2540.0,1
2358,2358,16791,2541,12,10,16795.846153846152,2546.0641025641025,78
2359,2359,16800,2540,2,2,16800.5,2540.5,4
2360,2360,16803,2543,1,1,16803.0,2543.0,1
2361,2361,16916,2542,1,1,16916.0,2542.0,1
2362,2362,15266,2544,1,1,15266.0,2544.0,1
2363,2363,15270,2545,1,1,15270.0,2545.0,1
2364,2364,15290,2544,1,1,15290.0,2544.0,1
2365,2365,15326,2544,1,1,15326.0,2544.0,1
2366,2366,15561,2544,15,15,15567.253623188406,2551.1014492753625,138
2367,2367,15580,2545,1,1,15580.0,2545.0,1
2368,2368,18960,2544,28,30,18972.453125,2557.2265625,512
2369,2369,18978,2544,1,1,18978.0,2544.0,1
2370,2370,15282,2546,2,2,15282.5,2546.5,4
2371,2371,15582,2547,2,1,15582.5,2547.0,2
2372,2372,15595,2547,1,1,15595.0,2547.0,1
2373,2373,15597,2547,1,1,15597.0,2547.0,1
2374,2374,18904,2547,1,1,18904.0,2547.0,1
2375,2375,18911,2546,1,1,18911.0,2546.0,1
2376,2376,18984,2546,2,2,18984.5,2546.5,4
2377,2377,15257,2548,35,59,15273.130168453292,2572.477029096478,1306
2378,2378,15575,2549,1,1,15575.0,2549.0,1
2379,2379,15579,2548,1,1,15579.0,2548.0,1
2380,2380,18910,2549,2,2,18910.333333333332,2549.6666666666665,3
2381,2381,15290,2551,2,1,15290.5,2551.0,2
2382,2382,15584,2551,1,1,15584.0,2551.0,1
2383,2383,15597,2551,2,1,15597.5,2551.0,2
2384,2384,16804,2550,1,1,16804.0,2550.0,1
2385,2385,18989,2552,1,1,18989.0,2552.0,1
2386,2386,15256,2555,1,1,15256.0,2555.0,1
2387,2387,18912,2554,1,1,18912.0,2554.0,1
2388,2388,15294,2559,2,2,15294.5,2559.5,2
2389,2389,15297,2559,1,1,15297.0,2559.0,1
2390,2390,15256,2560,1,1,15256.0,2560.0,1
2391,2391,18961,2561,1,1,18961.0,2561.0,1
2392,2392,15296,2563,2,1,15296.5,2563.0,2
2393,2393,15324,2562,1,1,15324.0,2562.0,1
2394,2394,18928,2562,2,1,18928.5,2562.0,2
2395,2395,18960,2563,1,1,18960.0,2563.0,1
2396,2396,18913,2564,1,1,18913.0,2564.0,1
2397,2397,18991,2564,1,1,18991.0,2564.0,1
2398,2398,15290,2567,1,1,15290.0,2567.0,1
2399,2399,18912,2566,1,1,18912.0,2566.0,1
2400,2400,18918,2566,1,1,18918.0,2566.0,1
2401,2401,18924,2567,1,1,18924.0,2567.0,1
2402,2402,18926,2567,1,2,18926.0,2567.5,2
2403,2403,18979,2567,1,1,18979.0,2567.0,1
2404,2404,15333,2569,1,1,15333.0,2569.0,1
2405,2405,18981,2568,1,2,18981.0,2568.5,2
2406,2406,18960,2570,2,2,18960.5,2570.5,4
2407,2407,18963,2571,1,1,18963.0,2571.0,1
