Cellid,x,y,gene,W,H,cX,cY,Aera
632,2429,602,MAX,1,1,2429.0,602.0,1
633,199,605,MAX,1,1,199.0,605.0,1
634,1758,605,MAX,1,1,1758.0,605.0,1
635,2029,604,MAX,1,1,2029.0,604.0,1
636,2036,604,MAX,2,2,2036.5,604.5,2
637,644,606,MAX,3,7,644.8571428571429,609.0,14
638,2183,606,MAX,1,1,2183.0,606.0,1
639,2496,607,MAX,1,1,2496.0,607.0,1
640,198,608,MAX,1,1,198.0,608.0,1
641,1057,609,MAX,4,4,1058.6,610.2,10
642,2428,608,MAX,1,1,2428.0,608.0,1
643,2494,609,MAX,2,1,2494.5,609.0,2
644,2500,609,MAX,5,4,2502.3636363636365,611.0909090909091,11
645,182,610,MAX,12,15,188.58536585365854,616.9878048780488,82
646,637,611,MAX,4,3,638.4285714285714,612.0,7
647,198,612,MAX,3,4,199.28571428571428,613.2857142857143,7
648,255,613,MAX,1,3,255.0,614.0,3
649,2493,612,MAX,1,3,2493.0,613.0,3
650,182,615,MAX,1,1,182.0,615.0,1
651,297,615,MAX,1,1,297.0,615.0,1
652,613,615,MAX,3,5,613.875,617.25,8
653,616,614,MAX,1,1,616.0,614.0,1
654,1058,615,MAX,3,1,1059.0,615.0,3
655,1438,614,MAX,3,6,1439.25,616.25,12
656,2502,614,MAX,2,4,2502.8,615.6,5
657,185,617,MAX,1,1,185.0,617.0,1
658,637,616,MAX,15,11,644.0705882352942,620.4588235294118,85
659,1853,617,MAX,2,1,1853.5,617.0,2
660,2494,616,MAX,1,1,2494.0,616.0,1
661,183,618,MAX,1,1,183.0,618.0,1
662,2494,618,MAX,1,1,2494.0,618.0,1
663,2498,618,MAX,4,4,2499.5454545454545,619.5454545454545,11
664,2863,618,MAX,1,1,2863.0,618.0,1
665,662,620,MAX,9,9,666.0204081632653,624.3673469387755,49
666,2237,621,MAX,4,7,2237.9333333333334,623.5333333333333,15
667,404,622,MAX,1,1,404.0,622.0,1
668,646,623,MAX,1,1,646.0,623.0,1
669,672,623,MAX,1,2,672.0,623.5,2
670,1434,622,MAX,1,1,1434.0,622.0,1
671,444,624,MAX,7,5,446.55555555555554,626.2222222222222,9
672,643,625,MAX,1,1,643.0,625.0,1
673,2145,625,MAX,18,17,2152.593220338983,632.5932203389831,177
674,430,626,MAX,12,7,433.88461538461536,629.0384615384615,26
675,452,627,MAX,1,1,452.0,627.0,1
676,625,626,MAX,1,3,625.0,627.0,3
677,638,627,MAX,7,5,641.0588235294117,629.1176470588235,17
678,2106,627,MAX,13,15,2112.714285714286,635.4175824175824,91
679,3108,626,MAX,1,1,3108.0,626.0,1
680,172,629,MAX,1,1,172.0,629.0,1
681,451,628,MAX,7,6,453.9375,630.8125,16
682,646,629,MAX,1,1,646.0,629.0,1
683,201,630,MAX,1,1,201.0,630.0,1
684,459,631,MAX,3,2,460.0,631.5,4
685,1766,631,MAX,4,4,1767.625,632.0,8
686,2727,631,MAX,1,1,2727.0,631.0,1
687,2729,630,MAX,2,1,2729.5,630.0,2
688,2729,630,MAX,8,12,2732.3846153846152,635.0,39
689,174,632,MAX,1,1,174.0,632.0,1
690,1771,632,MAX,2,4,1771.3333333333333,633.8333333333334,6
691,2128,632,MAX,2,2,2128.5,632.5,2
692,2712,633,MAX,5,6,2713.3333333333335,635.5833333333334,12
693,3116,632,MAX,1,1,3116.0,632.0,1
694,425,634,MAX,1,1,425.0,634.0,1
695,1449,634,MAX,1,1,1449.0,634.0,1
696,1929,635,MAX,3,4,1929.888888888889,636.6666666666666,9
697,2124,634,MAX,1,2,2124.0,634.5,2
698,2126,634,MAX,1,1,2126.0,634.0,1
699,2129,635,MAX,5,6,2131.0,637.1875,16
700,2873,634,MAX,3,2,2874.0,634.75,4
701,167,636,MAX,1,1,167.0,636.0,1
702,418,636,MAX,4,3,419.8333333333333,637.1666666666666,6
703,425,636,MAX,2,4,425.25,637.5,4
704,559,636,MAX,2,2,559.6666666666666,636.6666666666666,3
705,1924,637,MAX,1,1,1924.0,637.0,1
706,2721,637,MAX,1,1,2721.0,637.0,1
707,2723,639,MAX,1,2,2723.0,639.5,2
708,2879,638,MAX,1,1,2879.0,638.0,1
709,3009,639,MAX,1,1,3009.0,639.0,1
710,3066,638,MAX,2,1,3066.5,638.0,2
711,1771,640,MAX,1,1,1771.0,640.0,1
712,2120,640,MAX,4,5,2121.6153846153848,641.6923076923077,13
713,2542,640,MAX,1,1,2542.0,640.0,1
714,2721,641,MAX,1,1,2721.0,641.0,1
715,3009,641,MAX,4,4,3010.6666666666665,642.2222222222222,9
716,481,643,MAX,1,1,481.0,643.0,1
717,2012,642,MAX,1,1,2012.0,642.0,1
718,2549,642,MAX,2,1,2549.5,642.0,2
719,1454,645,MAX,1,1,1454.0,645.0,1
720,1454,647,MAX,1,1,1454.0,647.0,1
721,450,648,MAX,7,6,452.8,650.7333333333333,15
722,461,648,MAX,1,1,461.0,648.0,1
